fold_id,pdf_name
4,Marker-Less AR in the Hybrid Room Using Equipment Detection for Camera Relocalization
4,Improving Convenience and Reliability of 5-ALA-Induced Fluorescent Imaging for Brain Tumor Surgery
4,Classification of MRI under the Presence of Disease Heterogeneity using Multi-Task Learning: Application to Bipolar Disorder
4,Slic-Seg: Slice-by-Slice Segmentation Propagation of the Placenta in Fetal MRI Using One-Plane Scribbles and Online Learning
4,Brain Connectivity Hyper-Network for MCI Classification
4,Deriving a Multi-subject Functional-Connectivity Atlas to Inform Connectome Estimation
4,A New 2.5D Representation for Lymph Node Detection Using Random Sets of Deep Convolutional Neural Network Observations
4,Optimized PatchMatch for Near Real Time and Accurate Label Fusion
4,Supervised Block Sparse Dictionary Learning for Simultaneous Clustering and Classification in Computational Anatomy
4,Learning from Multiple Experts with Random Forests: Application to the Segmentation of the Midbrain in 3D Ultrasound
4,Joint Intensity Inhomogeneity Correction for Whole-Body MR Data
4,Learning to Segment Neurons with Non-local Quality Measures
4,Multi-atlas Segmentation without Registration: A Supervoxel-Based Approach
4,Inference of captions from histopathological patches
4,Weakly Supervised Volumetric Segmentation via Self-taught Shape Denoising Model
4,Gifsplanation via Latent Shift: A Simple Autoencoder Approach to Counterfactual Generation for Chest X-rays
4,Learning Diffeomorphic and Modality-invariant Registration using B-splines
4,Learning joint lesion and tissue segmentation from task-specific hetero-modal datasets
4,Dense Segmentation in Selected Dimensions: Application to Retinal Optical Coherence Tomography
4,Deep Learning Approach to Semantic Segmentation in 3D Point Cloud Intra-oral Scans of Teeth
5,Machine Learning for Automated Mitral Regurgitation Detection from Cardiac Imaging
5,Uni4Eye: Unified 2D and 3D Self-supervised Pre-training via Masked Image Modeling Transformer for Ophthalmic Image Classification
5,DSR: Direct Simultaneous Registration for Multiple 3D Images
5,Collaborative Quantization Embeddings for Intra-subject Prostate MR Image Registration
5,CACTUSS: Common Anatomical CT-US Space for US Examinations
5,Capturing Shape Information with Multi-scale Topological Loss Terms for 3D Reconstruction
5,Lesion-Aware Dynamic Kernel for Polyp Segmentation
5,Kernel Attention Transformer (KAT) for Histopathology Whole Slide Image Classification
5,Agent with Tangent-Based Formulation and Anatomical Perception for Standard Plane Localization in 3D Ultrasound
5,A Deep Learning Bidirectional Temporal Tracking Algorithm for Automated Blood Cell Counting from Non-invasive Capillaroscopy Videos
5,Hepatocellular Carcinoma Segmentation from Digital Subtraction Angiography Videos Using Learnable Temporal Difference
5,Conditional Training with Bounding Map for Universal Lesion Detection
5,Controllable Cardiac Synthesis via Disentangled Anatomy Arithmetic
5,Content-Preserving Unpaired Translation from Simulated to Realistic Ultrasound Images
5,TransFuse: Fusing Transformers and CNNs for Medical Image Segmentation
5,Multi-phase Liver Tumor Segmentation with Spatial Aggregation and Uncertain Region Inpainting
5,Realistic Adversarial Data Augmentation for MR Image Segmentation
5,Latent-Graph Learning for Disease Prediction
5,TRAKO: Efficient Transmission of Tractography Data for Visualization
5,Nonlinear Regression on Manifolds for Shape Analysis using Intrinsic Bézier Splines
5,Encoding Metal Mask Projection for Metal Artifact Reduction in Computed Tomography
5,Are Fast Labeling Methods Reliable? A Case Study of Computer-Aided Expert Annotations on Microscopy Slides
5,3D Reconstruction and Segmentation of Dissection Photographs for MRI-Free Neuropathology
5,Learning Differential Diagnosis of Skin Conditions with Co-occurrence Supervision Using Graph Convolutional Networks
5,Few Is Enough: Task-Augmented Active Meta-learning for Brain Cell Classification
5,BEFD: Boundary Enhancement and Feature Denoising for Vessel Segmentation
5,Spatial Warping Network for 3D Segmentation of the Hippocampus in MR Images
5,Deep Multi-label Classification in Affine Subspaces
5,Perceptual Embedding Consistency for Seamless Reconstruction of Tilewise Style Transfer
5,Weakly Supervised Cell Instance Segmentation by Propagating from Detection Response
5,Let’s Agree to Disagree: Learning Highly Debatable Multirater Labelling
5,Improving Deep Lesion Detection Using 3D Contextual and Spatial Attention
5,Exact Combinatorial Inference for Brain Images
5,Improving Surgical Training Phantoms by Hyperrealism: Deep Unpaired Image-to-Image Translation from Real Surgeries
5,A Natural Language Interface for Dissemination of Reproducible Biomedical Data Science
5,Keep and Learn: Continual Learning by Constraining the Latent Space for Knowledge Preservation in Neural Networks
5,Multi-modal Synthesis of ASL-MRI Features with KPLS Regression on Heterogeneous Data
5,Liver Lesion Detection from Weakly-Labeled Multi-phase CT Volumes with a Grouped Single Shot MultiBox Detector
5,Standard Plane Detection in 3D Fetal Ultrasound Using an Iterative Transformation Network
5,CFCM: Segmentation via Coarse to Fine Context Memory
5,Joint Correlational and Discriminative Ensemble Classifier Learning for Dementia Stratification Using Shallow Brain Multiplexes
5,Rotation Equivariant CNNs for Digital Pathology
5,Training Multi-organ Segmentation Networks with Sample Selection by Relaxed Upper Confident Bound
5,Atrial Fibrosis Quantification Based on Maximum Likelihood Estimator of Multivariate Images
5,Optimal Transport for Diffeomorphic Registration
5,Robust Multi-modal MR Image Synthesis
5,Gray Matter Surface Based Spatial Statistics (GS-BSS) in Diffusion Microstructure
5,Real-Time Standard Scan Plane Detection and Localisation in Fetal Ultrasound Using Fully Convolutional Neural Networks
5,3D Imaging from Video and Planar Radiography
5,Structured Sparse Kernel Learning for Imaging Genetics Based Alzheimer’s Disease Diagnosis
5,Employing Visual Analytics to Aid the Design of White Matter Hyperintensity Classifiers
5,Spatial Aggregation of Holistically-Nested Networks for Automated Pancreas Segmentation
5,3D Ultrasonic Needle Tracking with a 1.5D Transducer Array for Guidance of Fetal Interventions
5,Boosting Hand-Crafted Features for Curvilinear Structure Segmentation by Learning Context Filters
5,Prediction of Motor Function in Very Preterm Infants Using Connectome Features and Local Synthetic Instances
5,Tissue Surface Reconstruction Aided by Local Normal Information Using a Self-calibrated Endoscopic Structured Light System
5,Exploiting the Phase in Diffusion MRI for Microstructure Recovery: Towards Axonal Tortuosity via Asymmetric Diffusion Processes
5,Topography-Based Registration of Developing Cortical Surfaces in Infants Using Multidirectional Varifold Representation
5,A Hybrid of Deep Network and Hidden Markov Model for MCI Identification with Resting-State fMRI
5,Detection of Glands and Villi by Collaboration of Domain Knowledge and Deep Learning
5,The 4D Hyperspherical Diffusion Wavelet: A New Method for the Detection of Localized Anatomical Variation
5,Atlas-Based Under-Segmentation
5,Geometric-Feature-Based Spectral Graph Matching in Pharyngeal Surface Registration
5,Regularized Spherical Polar Fourier Diffusion MRI with Optimal Dictionary Learning
5,Learning the Manifold of Quality Ultrasound Acquisition
5,Improved Multi B-Value Diffusion-Weighted MRI of the Body by Simultaneous Model Estimation and Image Reconstruction (SMEIR)
5,ToF Meets RGB: Novel Multi-Sensor Super-Resolution for Hybrid 3-D Endoscopy
5,A Tensor-Based Population Value Decomposition to Explain Rectal Toxicity after Prostate Cancer Radiotherapy
5,A Multi-task Learning Approach for Compartmental Model Parameter Estimation in DCE-CT Sequences
5,Efficient Convex Optimization Approach to 3D Non-rigid MR-TRUS Registration
5,Angular Super-Resolution in Diffusion MRI with a 3D Recurrent Convolutional Autoencoder
5,Deep learning-based retinal vessel segmentation with cross-modal evaluation
5,Domain adaptation model for retinopathy detection from cross-domain OCT images
5,Bayesian Learning of Probabilistic Dipole Inversion for Quantitative Susceptibility Mapping
5,Dynamic Pacemaker Artifact Removal (DyPAR) from CT Data using CNNs
5,Learning beamforming in ultrasound imaging
5,SPDA: Superpixel-based Data Augmentation for Biomedical Image Segmentation
6,DeepRecon: Joint 2D Cardiac Segmentation and 3D Volume Reconstruction via a Structure-Specific Generative Method
6,Shape-Based Features of White Matter Fiber-Tracts Associated with Outcome in Major Depression Disorder
6,ContraReg: Contrastive Learning of Multi-modality Unsupervised Deformable Image Registration
6,Online Reflective Learning for Robust Medical Image Segmentation
6,Multi-modal Unsupervised Pre-training for Surgical Operating Room Workflow Analysis
6,Dynamic Bank Learning for Semi-supervised Federated Image Diagnosis with Class Imbalance
6,Automation of Clinical Measurements on Radiographs of Children’s Hips
6,Multi-task Lung Nodule Detection in Chest Radiographs with a Dual Head Network
6,Hierarchical Phenotyping and Graph Modeling of Spatial Architecture in Lymphoid Neoplasms
6,TarGAN: Target-Aware Generative Adversarial Networks for Multi-modality Medical Image Translation
6,USCL: Pretraining Deep Ultrasound Image Diagnosis Model Through Video Contrastive Representation Learning
6,Projective Skip-Connections for Segmentation Along a Subset of Dimensions in Retinal OCT
6,Semi-supervised Cell Detection in Time-Lapse Images Using Temporal Consistency
6,Duo-SegNet: Adversarial Dual-Views for Semi-supervised Medical Image Segmentation
6,Attention Based CNN-LSTM Network for Pulmonary Embolism Prediction on Chest Computed Tomography Pulmonary Angiograms
6,CoTr: Efficiently Bridging CNN and Transformer for 3D Medical Image Segmentation
6,One-Shot Medical Landmark Detection
6,Synthesizing Multi-tracer PET Images for Alzheimer’s Disease Patients Using a 3D Unified Anatomy-Aware Cyclic Adversarial Network
6,You only Learn Once: Universal Anatomical Landmark Detection
6,Scribble-Based Domain Adaptation via Co-segmentation
6,Cost-Sensitive Regularization for Diabetic Retinopathy Grading from Eye Fundus Images
6,Characterizing Intra-soma Diffusion with Spherical Mean Spectrum Imaging
6,Surgical Video Motion Magnification with Suppression of Instrument Artefacts
6,Unsupervised Surgical Instrument Segmentation via Anchor Generation and Semantic Diffusion
6,Self-supervised Skull Reconstruction in Brain CT Images with Decompressive Craniectomy
6,Self-supervised Nuclei Segmentation in Histopathological Images Using Attention
6,Endo-Sim2Real: Consistency Learning-Based Domain Adaptation for Instrument Segmentation
6,Semi-supervised Medical Image Segmentation via Learning Consistency Under Transformations
6,Optimal Experimental Design for Biophysical Modelling in Multidimensional Diffusion MRI
6,Accurate Esophageal Gross Tumor Volume Segmentation in PET CT Using Two-Stream Chained 3D Deep Network Fusion
6,Nuclear Instance Segmentation Using a Proposal-Free Spatially Aware Deep Learning Framework
6,MULAN: Multitask Universal Lesion Analysis Network for Joint Lesion Detection Tagging and Segmentation
6,Multi-scale Cell Instance Segmentation with Keypoint Graph Based Bounding Boxes
6,PseudoEdgeNet: Nuclei Segmentation only with Point Annotations
6,Hyper-Pairing Network for Multi-phase Pancreatic Ductal Adenocarcinoma Segmentation
6,Roto-Translation Covariant Convolutional Networks for Medical Image Analysis
6,VoxelAtlasGAN: 3D Left Ventricle Segmentation on Echocardiography with Atlas Guided Generation and Voxel-to-Voxel Discrimination
6,Computing CNN Loss and Gradients for Pose Estimation with Riemannian Geometry
6,Towards a Glaucoma Risk Index Based on Simulated Hemodynamics from Fundus Images
6,Video-Based Computer Aided Arthroscopy for Patient Specific Reconstruction of the Anterior Cruciate Ligament
6,Cell Detection with Star-Convex Polygons
6,Bridging the Gap Between 2D and 3D Organ Segmentation with Volumetric Fusion Net
6,Quantification of Metabolites in Magnetic Resonance Spectroscopic Imaging Using Machine Learning
6,Falx Cerebri Segmentation via Multi-atlas Boundary Fusion
6,Intraoperative Organ Motion Models with an Ensemble of Conditional Generative Adversarial Networks
6,Active Learning and Proofreading for Delineation of Curvilinear Structures
6,Pareto Front vs. Weighted Sum for Automatic Trajectory Planning of Deep Brain Stimulation
6,Robust Cancer Treatment Outcome Prediction Dealing with Small-Sized and Imbalanced Data from FDG-PET Images
6,Globally Optimal Label Fusion with Shape Priors
6,Registration-Free Simultaneous Catheter and Environment Modelling
6,Novel Single and Multiple Shell Uniform Sampling Schemes for Diffusion MRI Using Spherical Codes
